,arg1,arg2,verb,sentence,verb_idx,label,new_sentences,new_ind
424,suffering,,repair, One can never fully repair the suffering and losses of the Jews in the Third Reich .,4,1,suffering desiresbe freesuffering is capable ofcause deathsuffering has propertybadsuffering is at locationhospitalsuffering is used forprolong lifesuffering is made ofpainrepair desiresfixrepair is capable ofcost moneyrepair has propertyhardrepair is at locationrepair shoprepair is used formake car,304
425,man,,revive, The doctors revived the comatose man .,2,0,man desiresbe goodman is capable ofbe goodman has propertymaleman is at locationofficeman is used forloveman is made ofmusclerevive desiresliverevive is capable ofslow deathrevive has propertygoodrevive is at locationfuneralrevive is used forrevive body,255
426,soup,,revive, A hot soup will revive me .,4,1,soup desiresfoodsoup is capable ofbe soupsoup has propertygoodsoup is at locationpantrysoup is used foreatsoup is made offlourrevive desiresliverevive is capable ofslow deathrevive has propertygoodrevive is at locationfuneralrevive is used forrevive body,258
427,interest,,revive, Interest in ESP revived .,3,1,interest desiresplay gameinterest is capable ofbe useinterest has propertyinterestinterest is at locationschoolinterest is used forentertainmentinterest is made ofidearevive desiresliverevive is capable ofslow deathrevive has propertygoodrevive is at locationfuneralrevive is used forrevive body,298
428,style,,revive, He revived this style of opera .,1,1,style desiresbe writestyle is capable ofchange person appearancestyle has propertyimportantstyle is at locationart gallerystyle is used formake artstyle is made ofclothrevive desiresliverevive is capable ofslow deathrevive has propertygoodrevive is at locationfuneralrevive is used forrevive body,297
429,curtain,,rip, The curtain ripped from top to bottom .,2,0,curtain desiresbe blow outcurtain is capable ofcover windowcurtain has propertytransparentcurtain is at locationtheatercurtain is used forprivacycurtain is made offabricrip desireseatrip is capable ofopen canrip has propertypainfulrip is at locationseamrip is used forremove clothe,283
430,tornado,,rip, The tornado ripped along the coast .,2,1,tornado desiresdestroy worldtornado is capable ofkill persontornado has propertyscarytornado is at locationoklahomatornado is used fordestroytornado is made ofelectricityrip desireseatrip is capable ofopen canrip has propertypainfulrip is at locationseamrip is used forremove clothe,284
431,candidate,,rip, The candidate ripped into his opponent mercilessly .,2,1,candidate desiresbe electcandidate is capable ofbe electcandidate has propertyelectcandidate is at locationconferencecandidate is used forelectcandidate is made ofpersonrip desireseatrip is capable ofopen canrip has propertypainfulrip is at locationseamrip is used forremove clothe,283
432,plant,,root, this plant roots quickly .,2,0,plant desireswaterplant is capable ofgrow in gardenplant has propertygreenplant is at locationgardenplant is used forgrow foodplant is made ofsoilroot desireswaterroot is capable ofgrow in gardenroot has propertygreenroot is at locationroot of treeroot is used forgrow plant,276
433,problem,,root, The problem roots in her depression .,2,1,problem desiresbe freeproblem is capable ofmake person unhappyproblem has propertybadproblem is at locationofficeproblem is used forsolveproblem is made ofconsequenceroot desireswaterroot is capable ofgrow in gardenroot has propertygreenroot is at locationroot of treeroot is used forgrow plant,296
434,pig,,root, the pig was rooting for truffles .,3,0,pig desiresshitpig is capable ofbe good petpig has propertyvery smartpig is at locationfarmpig is used foreatpig is made ofpigroot desireswaterroot is capable ofgrow in gardenroot has propertygreenroot is at locationroot of treeroot is used forgrow plant,257
435,soprano,,rotate, We rotate the lead soprano every night .,1,1,soprano desiressingsoprano is capable ofsing ariasoprano has propertysingsoprano is at locationchoirsoprano is used forsingsoprano is made ofstring quartetrotate desiresbe userotate is capable ofrotaterotate has propertyhardrotate is at locationmusic storerotate is used forrotate,281
436,intern,,rotate, Interns have to rotate for a few months .,3,1,intern desiresjobintern is capable ofwork in officeintern has propertyboreintern is at locationofficeintern is used forworkintern is made ofpersonrotate desiresbe userotate is capable ofrotaterotate has propertyhardrotate is at locationmusic storerotate is used forrotate,274
437,crop,,rotate, We rotate the crops so as to maximize the use of the soil .,1,1,crop desiresgrowcrop is capable ofgrow in droughtcrop has propertygreencrop is at locationfieldcrop is used forgrow foodcrop is made ofcornrotate desiresbe userotate is capable ofrotaterotate has propertyhardrotate is at locationmusic storerotate is used forrotate,265
438,composure,,ruffle, She wanted to ruffle his composure .,3,1,composure desirescalmcomposure is capable offool personcomposure has propertybadcomposure is at locationdinnercomposure is used forcontrol angercomposure is made ofemotionruffle desiresyour hairruffle is capable offlyruffle has propertysoftruffle is at locationskirtruffle is used forkeep your hair out of eye,312
439,people,,ruffle, This play is going to ruffle some people .,5,1,people desiresbe freepeople is capable ofeatpeople has propertyselfishpeople is at locationbus stoppeople is used forworkpeople is made ofpersonruffle desiresyour hairruffle is capable offlyruffle has propertysoftruffle is at locationskirtruffle is used forkeep your hair out of eye,287
440,feather,,ruffle, The bird ruffled its feathers .,2,0,feather desiresflyfeather is capable offlyfeather has propertysoftfeather is at locationbird nestfeather is used fordecorationfeather is made offeatherruffle desiresyour hairruffle is capable offlyruffle has propertysoftruffle is at locationskirtruffle is used forkeep your hair out of eye,291
441,surface,,ruffle, The wind ruffled the surface of the water .,2,0,surface desiresswimsurface is capable ofbe different shapesurface has propertyflatsurface is at locationoceansurface is used forhold thing togethersurface is made ofsandruffle desiresyour hairruffle is capable offlyruffle has propertysoftruffle is at locationskirtruffle is used forkeep your hair out of eye,309
442,fabric,,ruffle, The seamstress ruffled the curtain fabric .,2,0,fabric desiresbe cleanfabric is capable ofbe fabricfabric has propertyweavefabric is at locationsew roomfabric is used formake curtainfabric is made offabricruffle desiresyour hairruffle is capable offlyruffle has propertysoftruffle is at locationskirtruffle is used forkeep your hair out of eye,297
443,car,,ruin, You have ruined my car by pouring sugar in the tank !,2,0,car desiresrun on gasolinecar is capable ofbe dangerouscar has propertydangerouscar is at locationin garagecar is used fortravelcar is made ofmetalruin desireswinruin is capable ofdestroy goodruin has propertygoodruin is at locationforestruin is used forrecycle,263
444,chance,,ruin, This behavior will ruin your chances of winning the election .,3,1,chance desiresbe freechance is capable ofbe falsechance has propertyunpredictablechance is at locationfuturechance is used forwinchance is made oftimeruin desireswinruin is capable ofdestroy goodruin has propertygoodruin is at locationforestruin is used forrecycle,267
445,field,,salt, the rebels had salted the fields with mines and traps .,3,1,field desireswinfield is capable ofbe greenfield has propertygreenfield is at locationcountrysidefield is used forgrow foodfield is made ofgrasssalt desiressaltsalt is capable ofmelt icesalt has propertywhitesalt is at locationoceansalt is used forflavor food,262
446,lecture,,salt, She salts her lectures with jokes .,1,1,lecture desiresstudent to studylecture is capable ofteachlecture has propertyborelecture is at locationschoollecture is used forlearnlecture is made ofpersonsalt desiressaltsalt is capable ofmelt icesalt has propertywhitesalt is at locationoceansalt is used forflavor food,273
447,meat,,salt, people used to salt meats on ships .,3,0,meat desiresmeatmeat is capable ofbe cookmeat has propertygoodmeat is at locationrefrigeratormeat is used forcookmeat is made ofmeatsalt desiressaltsalt is capable ofmelt icesalt has propertywhitesalt is at locationoceansalt is used forflavor food,250
448,courage,,salute, I salute your courage !,1,1,courage desiresbe forgivecourage is capable ofbe falsecourage has propertyimportantcourage is at locationchurchcourage is used forfight injusticecourage is made ofcouragesalute desiresperson to salutesalute is capable ofsalutesalute has propertyimportantsalute is at locationpost officesalute is used forhonor,310
449,stench,,salute, a terrible stench saluted our nostrils .,3,1,stench desiresrotstench is capable ofdecaystench has propertyunpleasantstench is at locationsewerstench is used forkillstench is made ofskunksalute desiresperson to salutesalute is capable ofsalutesalute has propertyimportantsalute is at locationpost officesalute is used forhonor,283
