,arg1,arg2,verb,sentence,verb_idx,label,new_sentences,new_ind
474,vessel,,shipwreck, The vessel was shipwrecked .,3,0,vessel has property big vessel is at location ocean vessel is used for ship shipwreck desires life. shipwreck is at location sea. shipwreck is used for ship.  The vessel was shipwrecked .,35
475,praise,,shower, He was showered with praise .,2,1,praise has property good praise is at location church praise is used for make person feel good shower desires be clean. shower is at location bathroom. shower is used for wash.  He was showered with praise .,39
476,meteor,,shower, Meteors showered down over half of Australia .,1,0,meteor has property very large meteor is at location space meteor is used for travel between solar system shower desires be clean. shower is at location bathroom. shower is used for wash.  Meteors showered down over half of Australia .,41
477,present,,shower, He showered her with presents .,1,1,present has property fun present is at location box present is used for give to someone shower desires be clean. shower is at location bathroom. shower is used for wash.  He showered her with presents .,37
478,soldier,,sift, The soldiers sifted through the woods .,2,1,soldier has property dangerous soldier is at location military base soldier is used for fight sift desires open bottle of wine. sift is at location table. sift is used for remove dirt.  The soldiers sifted through the woods .,41
479,information,,sift, He sifted the information .,1,1,information has property useful information is at location newspaper information is used for learn sift desires open bottle of wine. sift is at location table. sift is used for remove dirt.  He sifted the information .,37
480,candidate,,sift, They sifted through the job candidates .,1,1,candidate has property elect candidate is at location conference candidate is used for elect sift desires open bottle of wine. sift is at location table. sift is used for remove dirt.  They sifted through the job candidates .,39
481,nightingale,,sing, The nightingale was singing .,3,0,nightingale has property very smart nightingale is at location zoo nightingale is used for sing sing desires make music. sing is at location opera. sing is used for entertainment.  The nightingale was singing .,37
482,kettle,,sing, the kettle was singing .,3,1,kettle has property hot kettle is at location stove kettle is used for boil water sing desires make music. sing is at location opera. sing is used for entertainment.  the kettle was singing .,37
483,court,,sit, When does the court of law sit ?,6,1,court has property important court is at location city court is used for judge sit desires be entertain. sit is at location table. sit is used for relaxation.  When does the court of law sit ?,42
